iteration,game_num,num_moves,winner,game_duration_sec,avg_mcts_time,black_win,white_win,draw,avg_policy_entropy,avg_policy_top1_prob,policy_diversity,max_policy_entropy,min_policy_entropy
2,14,14,2,13.66301441192627,0.9758575814110892,0,1,0,1.5400277,0.3228571,0.49300486,2.4425511,0.62686944
2,15,56,2,51.01145601272583,0.9107914013522012,0,1,0,1.4790753,0.48642856,1.0664718,3.2188754,-0.0
2,16,9,1,9.135509967803955,1.0146650208367243,1,0,0,1.2884748,0.37333333,0.60120106,2.4425511,-0.0
2,17,15,1,13.40616226196289,0.8936769803365071,1,0,0,1.6233629,0.3333333,0.6173797,2.7198095,-0.0
2,18,13,1,11.689768314361572,0.899013849405142,1,0,0,1.4886515,0.46153846,0.89872146,2.4522135,-0.0
2,19,13,1,11.190380334854126,0.8606821023500882,1,0,0,1.5234158,0.45846158,1.0953039,2.8307133,-0.0
2,20,31,1,28.41448950767517,0.916318331995318,1,0,0,1.6254032,0.396129,0.9869548,3.2188754,-0.0
2,21,15,1,13.750555276870728,0.91656969388326,1,0,0,1.6739463,0.33866665,0.62923115,2.477073,-0.0
2,22,30,2,27.295843601226807,0.9097598552703857,0,1,0,1.4859933,0.47466666,0.97411585,3.2188754,-0.0
2,23,52,2,45.80398678779602,0.8807494365251981,0,1,0,1.6092899,0.43769234,1.1578819,3.2188754,-0.0
2,24,25,1,23.847028493881226,0.9537508201599121,1,0,0,1.5665921,0.3664,0.6058354,2.4425511,-0.0
2,25,11,1,9.381421566009521,0.8527653434059836,1,0,0,1.4784799,0.4254546,0.6572678,2.4425511,-0.0
2,26,9,1,7.917466878890991,0.8792597717709012,1,0,0,1.5814027,0.3644444,0.6935422,2.5534546,-0.0
2,27,54,2,46.61922359466553,0.8631612989637587,0,1,0,1.5689002,0.47925928,1.3130324,3.2188754,-0.0
2,28,37,1,33.47828006744385,0.9047093649168272,1,0,0,1.6211592,0.41945946,1.1422869,3.2188754,-0.0
2,29,17,1,14.569662094116211,0.8569501989028033,1,0,0,1.615886,0.42117646,1.1977026,3.2188754,-0.0
2,30,29,1,27.109429359436035,0.934612931876347,1,0,0,1.6300704,0.3462069,0.60393816,2.5534546,-0.0
2,31,29,1,27.419453620910645,0.9453592711481554,1,0,0,1.4968009,0.4165517,0.7061382,3.0525208,-0.0
2,32,29,1,27.454070806503296,0.9465879654062206,1,0,0,1.6264228,0.32413793,0.50829357,2.5534546,-0.0
2,33,37,1,34.349828481674194,0.9281697724316571,1,0,0,1.5183985,0.4432433,0.8616581,3.2188754,-0.0
2,34,13,1,11.956801652908325,0.9197539733006403,1,0,0,1.7786242,0.3292308,0.4606423,2.4425511,0.5929533
2,35,46,2,40.60881996154785,0.882666333861973,0,1,0,1.5098572,0.47304353,1.1228267,3.2188754,-0.0
2,36,34,2,30.73530077934265,0.9039346961414113,0,1,0,1.4697075,0.47176468,1.1102259,3.2188754,-0.0
2,37,44,2,40.33962893486023,0.9167368141087618,0,1,0,1.5420704,0.44909096,0.9666261,3.2188754,-0.0
2,38,27,1,23.72637152671814,0.8785642429634377,1,0,0,1.6368154,0.37185186,0.79427457,3.1079726,-0.0
2,39,23,1,20.650863647460938,0.8978413084278936,1,0,0,1.542361,0.3826087,0.6958976,2.7198095,-0.0
2,40,11,1,10.029833316802979,0.9117561253634366,1,0,0,1.560653,0.35999998,0.8226479,3.0525208,-0.0
2,41,37,1,34.26657223701477,0.9259542645634832,1,0,0,1.4056592,0.4616216,0.99039423,3.2188754,-0.0
2,42,46,2,40.37968945503235,0.8777067194814268,0,1,0,1.5252777,0.48000005,1.2383338,3.2188754,-0.0
2,43,38,2,33.162508726119995,0.8726184493617007,0,1,0,1.5994003,0.44105265,1.1482205,3.2188754,-0.0
2,44,11,1,9.872454643249512,0.8971179181879217,1,0,0,1.5031949,0.43636367,0.8428215,2.4425511,-0.0
2,45,34,2,30.245417594909668,0.8894374370574951,0,1,0,1.6559561,0.4235294,1.072357,3.2188754,-0.0
2,46,21,1,18.7358136177063,0.8921045575823102,1,0,0,1.5787748,0.42476192,0.9624859,3.0525208,-0.0
2,47,11,1,10.009098052978516,0.9098269939422607,1,0,0,1.3658993,0.40727273,0.79175913,2.6089063,-0.0
2,48,16,2,14.379613161087036,0.8985618352890015,0,1,0,1.4600811,0.3675,0.6606797,2.477073,-0.0
2,49,9,1,7.900634527206421,0.8778482808007134,1,0,0,1.518577,0.36888888,0.6222482,2.4425511,-0.0
2,50,44,2,38.59275960922241,0.8769023580984636,0,1,0,1.6119599,0.44727275,1.1460277,3.2188754,-0.0
2,51,59,1,53.39539623260498,0.904858686156192,1,0,0,1.4471203,0.46644068,0.7119095,2.5534546,-0.0
2,52,48,2,43.21793985366821,0.9001738379398981,0,1,0,1.4862309,0.4491667,0.97215056,3.2188754,-0.0
2,53,13,1,11.784339904785156,0.9063982596764197,1,0,0,1.5861211,0.39692307,0.60073847,2.442551,-0.0
2,54,34,2,29.512703895568848,0.8678431230432847,0,1,0,1.5342392,0.4682353,1.1850736,3.2188754,-0.0
2,55,33,1,29.010827779769897,0.8789625240094734,1,0,0,1.5351298,0.45333332,1.1236135,3.2188754,-0.0
2,56,9,1,8.057898998260498,0.8950903945498996,1,0,0,1.614182,0.3422222,0.65655977,2.4425511,-0.0
2,57,9,1,7.859256982803345,0.8730823198954264,1,0,0,1.4235071,0.36444443,0.64176834,2.3424704,-0.0
2,58,46,2,40.932657957077026,0.8896847134051116,0,1,0,1.5224109,0.4504348,0.97169477,3.1634235,-0.0
2,59,16,2,14.209217309951782,0.8880125731229782,0,1,0,1.6078317,0.365,0.6439142,2.67795,-0.0
2,60,14,2,12.775237560272217,0.9125169685908726,0,1,0,1.5732242,0.38000003,0.6530852,2.67795,-0.0
2,61,44,2,39.03618764877319,0.8870911327275363,0,1,0,1.5458379,0.4454545,1.1642648,3.2188754,-0.0
2,62,36,2,31.6105694770813,0.8779014150301615,0,1,0,1.551634,0.45999998,1.1157529,3.2188754,-0.0
2,63,22,2,20.162023067474365,0.9162724018096924,0,1,0,1.4234626,0.4327273,0.7035286,2.5534546,-0.0
2,64,22,2,19.627949714660645,0.8920156522230669,0,1,0,1.3961722,0.48181817,0.7889497,2.5631173,-0.0
2,65,11,1,9.426017999649048,0.8565915931354869,1,0,0,1.7004559,0.31272724,0.64753544,2.6089063,-0.0
2,66,31,1,28.211998462677002,0.9098287551633774,1,0,0,1.611656,0.3858064,0.8419094,3.1079724,-0.0
2,67,42,2,35.76042413711548,0.8512319610232398,0,1,0,1.6530453,0.39333335,0.925446,3.2188754,-0.0
2,68,16,2,14.20289134979248,0.8874928504228592,0,1,0,1.6795974,0.33499998,0.63643044,2.5534546,-0.0
2,69,14,2,12.597538471221924,0.8997165986469814,0,1,0,1.5642941,0.36571428,0.6050581,2.4425511,-0.0
2,70,42,2,37.92951965332031,0.9029147284371513,0,1,0,1.6652365,0.39714286,0.83104557,3.1079726,-0.0
2,71,11,1,9.889624118804932,0.8988731124184348,1,0,0,1.576266,0.31272727,0.4638085,2.4425511,0.65341824
2,72,14,2,12.595398664474487,0.8995298998696464,0,1,0,1.5287138,0.35142854,0.5567162,2.4425511,-0.0
2,73,20,2,18.373595714569092,0.9185542821884155,0,1,0,1.4966754,0.42,0.74425465,2.664358,-0.0
2,74,9,1,8.385939598083496,0.9317146407233344,1,0,0,1.5059122,0.3422222,0.6652229,2.4425511,-0.0
2,75,13,1,10.879161596298218,0.8366932685558612,1,0,0,1.5376363,0.41846153,0.7713879,2.4561427,-0.0
2,76,42,2,36.97181987762451,0.8801602125167847,0,1,0,1.6417028,0.43523812,1.2133677,3.2188754,-0.0
2,77,9,1,7.468886613845825,0.8296904563903809,1,0,0,1.4015443,0.35111108,0.6752641,2.4425511,-0.0
2,78,40,2,31.591891050338745,0.7896191716194153,0,1,0,1.5017743,0.463,1.1359289,3.2188754,-0.0
2,79,29,1,20.42618203163147,0.7041365360391552,1,0,0,1.3194823,0.5103448,0.9387936,3.0525208,-0.0
2,80,25,1,22.146143913269043,0.8857652473449708,1,0,0,1.5180115,0.4304,1.0473939,3.2188754,-0.0
2,81,52,2,41.22216320037842,0.7926633999897883,0,1,0,1.6047789,0.4346154,0.8401794,3.2188754,-0.0
2,82,9,1,6.679893970489502,0.7420954704284668,1,0,0,1.4628005,0.35999998,0.64694494,2.4425511,-0.0
2,83,9,1,6.4385621547698975,0.7150559955173068,1,0,0,1.5860972,0.3422222,0.6457754,2.4425511,-0.0
2,84,11,1,9.244410753250122,0.8404009775681929,1,0,0,1.656403,0.34909093,0.669782,2.4425511,-0.0
2,85,14,2,11.771849870681763,0.8407035384859357,0,1,0,1.4297398,0.42285714,0.6887834,2.4425511,-0.0
2,86,44,2,32.702874183654785,0.743006706237793,0,1,0,1.6158687,0.4227272,1.0457993,3.2188754,-0.0
2,87,9,1,6.661003351211548,0.7399417559305826,1,0,0,1.3502578,0.36,0.62830967,2.4425511,-0.0
2,88,13,1,10.854262828826904,0.8349432945251465,1,0,0,1.4732616,0.46769235,0.92196625,2.5631173,-0.0
2,89,48,2,36.55002975463867,0.761312315861384,0,1,0,1.6875435,0.39499998,1.1258636,3.2188754,-0.0
2,90,9,1,6.651568412780762,0.7390631569756402,1,0,0,1.584392,0.3511111,0.64936465,2.3424704,-0.0
2,91,27,1,16.13951849937439,0.5976015373512551,1,0,0,1.5946648,0.44,1.123506,3.2188754,-0.0
2,92,48,2,37.993937730789185,0.7914078136285146,0,1,0,1.4232963,0.52000004,1.1217284,3.1634235,-0.0
2,93,46,2,30.631228923797607,0.6657315129819124,0,1,0,1.5342251,0.44521743,1.1780299,3.2188754,-0.0
2,94,49,1,27.075926303863525,0.5523655219953887,1,0,0,1.3482336,0.51836735,0.9998417,3.2188754,-0.0
2,95,29,1,16.823934316635132,0.5801180971079859,1,0,0,1.5113451,0.42206898,0.85036635,3.2188754,-0.0
2,96,40,2,33.38975739479065,0.834592604637146,0,1,0,1.4758569,0.443,0.8448513,3.2188754,-0.0
2,97,13,1,9.540472745895386,0.7338044826801007,1,0,0,1.6164114,0.33538458,0.5752949,2.4425511,-0.0
2,98,11,1,8.017284154891968,0.7287532633001154,1,0,0,1.5726644,0.36727273,0.6713879,2.4425511,-0.0
2,99,40,2,22.60711646080017,0.5650777280330658,0,1,0,1.6492863,0.44699997,1.2838653,3.2188754,-0.0
3,0,17,1,13.66000485420227,0.8034406549790326,1,0,0,1.3696688,0.5811764,1.4579767,3.2188754,-0.0
3,1,56,2,47.97201418876648,0.8566072540623801,0,1,0,0.9386856,0.6907143,0.9241479,3.2188754,-0.0
3,2,9,1,6.949692726135254,0.772074990802341,1,0,0,1.2047904,0.64,1.4238974,3.2188754,-0.0
3,3,9,1,6.467763185501099,0.7183609273698595,1,0,0,1.4244499,0.57777774,1.5926639,3.2188754,-0.0
3,4,22,2,19.394567251205444,0.8814057003368031,0,1,0,1.1716855,0.5872727,1.0131111,3.2188754,-0.0
3,5,9,1,6.388638019561768,0.7095669110616049,1,0,0,1.2487926,0.62666667,1.4611298,3.2188754,-0.0
3,6,9,1,6.323110818862915,0.7024570306142172,1,0,0,1.4306113,0.5733333,1.599472,3.2188754,-0.0
